text_es,translation
"Aquí, se inclinó hacia delante y se cubrió el rostro con las manos. El ambiente presagiaba algo terrible. El silencio se cernía sobre ellos, acompañado de un sordo zumbido, como si revelara el pulso de algún espíritu invisible. A Temme le recorrió la espalda con un escalofrío, una caricia helada e imperceptible que le hizo estremecerse.","Hemen, aurrera makurtu eta eskuak aurpegira eraman zituen. Giroak zerbait izugarria iragartzen zuen. Isiltasuna haien gainean pausatzen zen, soinu burrunbatsu batekin batera, ikusezin zen espiritu baten taupada agerian uzten balu bezala. Temmek bizkarrean dardara bat sentitu zuen, hotz eta hautemanezin zen laztan bat, dardarka jarri zuena."
"Quería aparentar calma, como si nada extraordinario hubiera sucedido, como si fuera el mismo de siempre; y con esa actitud, decidió emprender el camino hacia Mas Baltrons. Subió a una pequeña colina para orientarse y, a continuación, divisó Vilablanca a lo lejos, hacia el norte, más allá de la extensa llanura de Figueres. El encantador pueblo se alzaba en la ladera de una colina rojiza, de la cual sobresalía ligeramente, como si fuera el resto de unos blancos dientes asomando por detrás de un labio moreno. Mas Baltrons quedaba a media hora de distancia y no se veía; estaba escondido entre un recodo del terreno, en un paraje paradisíaco. Allí reinaban la paz, el amor y la abundancia. ¡Qué lástima que para llegar hasta allí tuviera que atravesar una llanura tan concurrida como la de Figueres!","Lasai agertu nahi zuen, ezer berezirik gertatu ez balitz bezala, beti bezalakoa balitz bezala; eta jarrera horrekin, Mas Baltrons aldera abiatzea erabaki zuen. Mendi txiki batera igo zen norabidea zehazteko, eta ondoren, Vilablanca urrunean ikusi zuen, iparraldera, Figueresko zabaldi zabalaren atzean. Herri ederra muino gorrixka baten magalean altxatzen zen, eta hortik pixka bat ateratzen zen, beltzarana zen ezpain baten atzean hortz zuriak agertzen diren bezala. Mas Baltrons ordu erdira zegoen eta ez zen ikusten; lur-eremu bateko bihurgune batean ezkutatzen zen, paradisu batean. Han bakea, maitasuna eta oparotasuna ziren nagusi. Pena zen hara iristeko Figueresko bezain jendetsua zen zabaldi bat zeharkatu behar izatea!"
—¿Quién es ese sacerdote que mañana celebrará su primera misa?,—Nor da bihar bere lehen meza ospatuko duen apaiz hori?
"Escena XV [Los mismos, pero con La Falaga y la multitud].","Eszena XV [Berberak, baina La Falagarekin eta jendetzarekin]"
"Cate: [(Con los ojos encendidos por la emoción.)] ¡Por fin ha terminado la guerra! Joan, ¿es cierto que los austriacos os han obligado a firmar la paz?","Cate: [(Begiak emozioz piztuta.)] Azkenean amaitu da gerra! Joan, egia al da austriarrek bakea sinatzera behartu zaituztela?"
"Poco a poco, Magdalena, que sabía escuchar en silencio y con una cierta admiración infantil las discusiones científicas, de modo que su aguda inteligencia aprendió muchas cosas que consideró oportuno guardar en secreto, no se limitó a entrar y salir para preparar el refrigerio de los sabios, sino que, en ocasiones, se sentaba a la mesa y, aunque no llegaba a ser la reina, sí a ser la princesa dorada de aquella reunión. Y ciertamente era una combinación inusual la de estos siete sabios del Born, que conformaban una verdadera Academia sin la rigidez de sus estatutos, reunidos alrededor de una humeante chocolatera y cautivados, aunque no de manera amorosa, por la presencia de una joven que, renunciando a sus encantos, los escuchaba con una cierta admiración infantil.","Poliki-poliki, Magdalena, isilik entzuteko eta zientzia eztabaidak modu haurtzaroko miresmenez entzuteko gai zena, modu horretan bere adimen zorrotza gauza asko ikasten joan zen, eta garrantzitsutzat jo zituenak sekretupean gordetzen zituen. Ez zen soilik jakintsuen otordua prestatzera sartu eta irteten zen emakume bat, baizik eta, batzuetan, mahaiaren inguruan esertzen zen, eta, erregina izatera iritsi ez bazen ere, urrezko printzesa zen bilera hartan. Eta, egia esan, konbinazio bitxia zen Born auzoko zazpi jakintsu haiek osatzen zutena, estatutuen zurrunbilotik aske, eta benetako akademia bat osatzen zuten, kafetegi baten inguruan bilduta, eta harrapatuta, nahiz eta ez modu maitakorrean, gazte baten presentziak, bere edertasunari uko eginez, haurtzaroko miresmenez entzuten baitzituen."
"—Padre, no quería nada; sentía.","—Aita, ez nuen ezer nahi; sentitu egiten nuen."
¡De acuerdo. ¡Allí voy subiendo! [Mientras se sube a toda prisa por la escalera.],Ados. Hor noa gora! [Eskaileretan gora azkar igotzen ari da.]
"—Gracias por su buena intención. Pero, como dice el refrán, sobre mal, más mal. Estoy pasando unos días muy difíciles, señor Ramón.","—Eskerrik asko zure asmo onagatik. Baina, esaten den bezala, gaizki dagoenari, gaizki. Egun oso zailak ari naiz igarotzen, Ramón jauna."
"Y volvió a comer caracoles, y luego, como siempre, comenzó a rezar el Padre Nuestro, e inmediatamente después…","Itzulpena:

Berriro karakolak jan zituen, eta gero, beti bezala, Aita Gurea errezatzen hasi zen, eta berehala..."
"Y entonces, al fin, él suelta toda la melodía con su voz, siguiendo el compás en el que repite los dos primeros versos, y en ese momento las guitarras empiezan a sonar con fuerza, el pequeño laúd responde con un grito y la flauta parece que se une a la alegría de todo el acompañamiento. Después, un nuevo silencio y otra estrofa:","Orduan, azkenean, melodia osoa abesten du ahotsarekin, erritmoari jarraituz, eta lehen bi bertsoak errepikatzen ditu. Une horretan, gitarrek indarrez jotzen dute, laute txikiak oihu egiten du eta flautak itxaropena ematen du. Ondoren, isilune berri bat eta beste estrofa bat:"
"XX. Virtudes cívicas. De la forma digna y seria en que desarrollé mis planes, tanto en lo administrativo como en lo económico. Alcantarillados y demás inmundicias, y limpieza de conciencia. Confieso que cuando me encontré en el Ayuntamiento, si hubiera tenido la vanidad de un pavo real, habría desplegado una pompa triunfal. Al verme envuelto en aquella levita tan negra, tan larga y tan nueva, sentí que no era yo quien llenaba la levita, sino que era la levita la que me envolvía a mí. Y al ver que porteros, funcionarios municipales y serenos me saludaban, sentí que me crecía en dos dedos. Aquel edificio tan gótico, tan representativo del poder municipal y tan cargado de heráldica, y aquellos pasillos solemnes, como los de una boda, y aquel salón tan decente, me llenaron de una vanidad tal que habría sentido el impulso de besarme a mí mismo como acto de auto-aprobación.","XX. Herritasun bertuteak. Nire planak, bai administratiboetan bai ekonomikoetan, modu duinean eta serioan garatu nituenez, estolderiak eta bestelako zikinkeria, eta kontzientzia garbitasuna. Aitortzen dut, udaletxean aurkitu nintzenean, oilo errearen harrokeria izan banu, triunfo-pompaz jokatuko nukeela. Nire burua levita beltz, luze eta berri horretan bilduta ikustean, sentitu nuen ez nintzela ni levita betetzen zuena, baizik eta levitak ni biltzen ninduela. Eta atezainek, udal funtzionarioek eta serenuek agurtzen nindutenean, sentitu nuen nire harrotasuna bi hatzen neurrian handitzen zela. Eraikin gotiko hura, udal boterearen ordezkari eta heraldikaz kargatua, eta korridore solemne haiek, eztei-bazkari batekoak bezalakoak, eta areto zintzo hura, hainbesteko harrotasunez bete ninduten, non neure buruari musu emateko gogoa sentitu nuen, auto-onarpen ekintza gisa."
—¿Puedo contar con tu palabra?— me preguntó.,—Zure hitza eman ahal dizut? - galdetu zidan.
"Clínia [(entra hablando solo para sí)]. Si las cosas de mi amor me fueran bien, estoy seguro de que ya habrían venido hace rato; pero me temo que, en mi ausencia, esa mujer haya sido seducida. Hay muchos indicios que me preocupan: la ocasión, el lugar, su edad, y, sobre todo, la influencia nefasta de su madre, que la domina y para la que no hay nada más valioso que el dinero.","Clínia [(entra hablando solo para sí)]. Nire maitasunaren kontuak ondo baleude, dagoeneko aspaldi etorriko ziren; baina beldur naiz, nire ausentzian, emakume hori seduzitua izan dela. Arrasto asko daude nire kezka sortzen dutenak: aukera, lekua, bere adina, eta, batez ere, bere amaren eragin kaltegarria, zeinak menderatzen baitu eta dirua baino ez duen baloratzen."
"—¡Oh, sí! Me van a obligar a ir a hacer el juramento. ¡Que les busque un demonio a todos!","—A, bai! Zin egitera behartuko naute. Demontre, aurki dezatela!"
"Allí abajo verán algo que uno no puede creer que exista. Una piedra que ha excavado una fosa para enterrarse a sí misma. Hasta donde alcanza la vista, solo se ven inmensas tumbas, que la lluvia ha ido modelando, creando como mantos y pliegues que se descienden hasta tocar el suelo. Es el cementerio más triste que se pueda imaginar. Ni sauces, ni desmayos, ni una sola flor. La piedra se está convirtiendo ya en ceniza. Parece un cementerio lunar. Aquí, la calma se ha vuelto pétrea.","Hemen behean, ezin sinetsizko zerbait ikusiko dute. Harri batek bere burua lurperatzeko zulo bat induskatu du. Begien bistara, ikusmira osoan, hilerri erraldoiak besterik ez daude, euriak modelatu dituen geruzak eta tolesturak, lurreraino iristen direnak. Imajina daitekeen hilerri tristeena da. Ez dago lizarrak, ez konortea galtzea, ezta lore bakar bat ere. Harria jada errauts bihurtzen ari da. Hilerri lunarra dirudi. Hemen, lasaitasuna harri bihurtu da."
"Menandro. Apenas lo dije, Clitifo ya había entrado.","Menandro. Apenas lo dije, Clitifo ya había entrado.

Itzulpena:

Menandro. Esan aurretik, Clitifo sartu berria zen."
"—Pero, ¿no le parece a usted, señora, que ya es suficiente?","—Baina, ez al zaio iruditzen zuri, andrea, nahikoa dela?"
"Moni: [(Al ver que Laieta y Ramón se miran fijamente, sin moverse)] ¿No lo oís? Parece que estuvierais ciegos. [(Reparte las servilletas por la mesa)]","Moni: [(Laieta eta Ramón begira-begira daudela ikusita, mugitu gabe)] Ez al duzue entzun? Gor itsuak zarete bezala dirudi. [(Mahaian mahai-zapiak banatzen ditu)]"
"En Tamburini personifica las /Armonías del bosque/ en una joven que, apoyada en el tronco de una centenaria encina, pulsa suavemente con el arco las cuerdas de un violín. Con esta imagen, el artista busca evocar la sensación de esos mil sonidos, de esos miles de susurros apenas perceptibles, que constituyen el misterioso silencio del bosque. En Brull alegoriza el mes de /Mayo/ con la ayuda de unas etéreas adolescentes, mitad mujeres, mitad ninfas, que van arrojando al agua racimos de flores, como ofrenda primaveral que se tributa al mar con los primeros frutos de la tierra. En un paisaje somnoliento y triste, el mismo autor sitúa su melancólica y voluptuosa /Calipso/, representación mitológica de la tristeza y la nostalgia por un amor perdido. En Triadó intenta hacernos presenciar el funesto final de los destinos humanos, con la pálida imagen de la /Muerte/, la vieja inmortal, coronada con perpetuinas, que acompaña al anciano decrépito, que pronto se hundirá en el abismo del no ser. /La Música/, de Gual, recorre con su arpa de luz una región onírica, dejando tras de sí un rastro de flores luminosas al compás de su ondulante paso de ninfa extasiada.","Tamburinik basoko harmoniak pertsonifikatzen ditu /Basoko harmoniak/ gazte baten irudian, zeina ehunka urteko erkametz baten enborrean bermatuta baitago eta arkua leunki pasatzen baitu biolinaren soken gainetik. Irudi horrekin, artistak basoko isiltasun misteriotsuaren sentsazioa piztu nahi du, mila soinu, milaka xuxurla ia hautemanezin horiek sortzen duten isiltasuna. Brullen, maiatza alegorizatzen du, ninfak erdi emakume, erdi ninfak, ur ertzera lore-sortak botatzen dituzten bitartean, lurraren lehen fruituen eskaintza gisa itsasoari egindako oparia. Paisaia lozorroan eta tristean, egile berak bere /Kalipso/ malenkoniatsua eta lizuna kokatzen du, maitasun galdu baten tristura eta nostalgiaren irudikapen mitologikoa. Triadon, giza patuen amaiera tragikoa erakutsi nahi digu, /Heriotza/ irudi piztiarekin, betiereko emakume zaharra, koroa betierekoarekin, zahar hondatua lagunduz, laster ezerezaren amildegian hondoratuko dena. /Musika/, Gualena, argi-arpa batekin zeharkatzen du eremu onirikoa, lore argitsuak utziz bere ninfa estasiatuaren ibilera ondulatuan."
"—Cuando vaya a hablar con la Virgen, le diré:","—Andereñoa ikustera noanean, esango diot:"
"—¡Sí, hombre, sí! —añadió aquel que los había increpado—. Pero lo que hacen es darle vueltas al asunto por el mero hecho de darle vueltas.","—Bai, gizona, bai! —erantsi zuen haserre hitz egin zuenak—. Baina kontua da bueltak ematen dizkiotela bueltak emateagatik bakarrik."
"El vestido y el manto de la joven influyeron en el ánimo del campanero de una manera extraña y complicada. Ideas contradictorias surgieron en su mente perturbada. Creyó en un arrepentimiento, en una treta del demonio, en la próxima satisfacción de sus deseos, en un mensajero de la Pepona, en una maquinación de sus enemigos y en un modo seguro de comunicarle a la moza sus nobles intenciones. Y permaneció en silencio, al igual que la joven, ambos con gesto triste, hasta que ella se alejó poco a poco del campanero y se dejó caer exhausta en un banco, desde donde le dirigió, entre sus párpados, un saludo casto y fervoroso… —¿Somos amigos, Josafat? —","Testuaren itzulpena:

Neska gaztearen soinekoak eta mantuak eragin bitxia eta korapilatsua izan zuten erlojugilearengan. Ideia kontrajarriak sortu ziren haren buruan nahastuta. Damu batengan sinetsi zuen, deabruaren trikimailu batengan, bere desioen hurrengo asetzearengan, Peponaren mezulari batengan, bere etsaien konspirazio batengan eta neska gazteari bere asmo nobleak helarazteko modu seguru batengan. Eta isilik geratu zen, neska gaztea bezala, biak aurpegi tristearekin, harik eta neskak pixkanaka erlojugilearengandik alde egin eta nekatuta aulki batean eseri zen arte, non, bere betazalen artean, agur garbi eta sutsu bat bidali zion... - Adiskideak gara, Josafat?"
"Luis. Si de verdad la quieres… Y es por eso que la he buscado, la he encontrado y la he convencido.","Luis. Benetan maite baduzu... Eta horregatik bilatu dut, aurkitu dut eta konbentzitu dut."
"—Me siento tan inútil para todo... Y además, la idea de querer ayudar a alguien a quien apenas se conoce por correspondencia...","—Hain erabilgaitz sentitzen naiz denetarako... Eta gainera, gutun bidez soilik ezagutzen den norbaiti laguntzen saiatzearen ideia..."
"Pasados unos pocos días, ¡ay, qué bien me había venido su indecisión! En la calle, el joven le había saludado con una alegre palmada en la espalda, y desde ese momento, aquella vaga esperanza comenzó a tomar forma, concretándose finalmente en la exclamación: “Poco a poco lo entenderá. Volverá, volverá, sí”. Y durante diez o doce años, cientos de otros gestos igualmente amables fueron manteniendo viva aquella piadosa esperanza de su regreso.","Egun batzuen buruan, ai, ze ondo etorri zitzaidan erabakirik ez hartzea! Kalean, gazteak bizkarrean kolpetxo alaia eman zion agur modura, eta une hartatik aurrera, itxaropen lauso hura forma hartzen hasi zen, eta azkenean honela amaitu zen: ""Poliki-poliki ulertuko du. Itzuliko da, itzuliko da, bai"". Eta hamar edo hamabi urtez, beste keinu atsegin asko izan ziren itxaropen errukitsu hura bizirik mantentzen zutenak."
